时间,,No,1T,1RH,2T,2RH,3T,3RH,4T,4RH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:19:55,,190,30.8,62.8,32,58.1,32.5,56.2,31.7,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:21:55,,191,30.7,63.1,31.8,58.9,31.1,60.4,31.6,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:23:55,,192,30.8,62.8,32.2,56.5,31.5,58.3,31.7,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:25:55,,193,30.7,62.9,32.6,55.7,32.1,56.9,31.9,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:27:55,,194,30.8,62.2,32.1,57.7,31.5,58.5,31.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:29:55,,195,30.8,62.5,32.3,56.2,31.9,57.5,31.9,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:31:55,,196,30.9,62,32.5,56.6,32,57.3,31.9,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:33:55,,197,30.8,62.5,31.9,58,31.2,59.7,31.7,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:35:55,,198,30.9,62.1,32.1,57,31.7,58.2,31.8,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:37:55,,199,30.9,61.8,32.4,56.3,31.7,57.9,32,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:39:55,,200,30.8,62.2,31.8,58.3,30.9,60.3,31.6,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:41:55,,201,31,61.5,32.2,56.9,31.9,57.5,31.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:43:55,,202,30.9,61.9,32,57.9,31.4,59.1,31.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:45:55,,203,30.9,61.9,32.1,57.9,31.1,59.9,31.7,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:47:55,,204,30.8,62,32.3,57.1,32.3,56.8,31.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:49:55,,205,30.8,61.9,32.2,57.3,32.1,57.1,31.9,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:51:55,,206,30.9,61.8,32.5,56.1,32.1,56.9,32,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:53:55,,207,30.8,62,32.4,56.7,32.2,56.4,32,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:55:55,,208,30.8,62.1,32.2,57.2,31.7,58.1,31.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:57:55,,209,30.9,61.9,32.2,57.2,31.9,57.8,31.9,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:59:55,,210,31,61.5,32.3,57.1,32,57.1,32,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:01:55,,211,30.9,61.6,32,57.8,31.4,59.2,31.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:03:55,,212,31.2,60.9,33.1,54.6,32.6,55.5,32.3,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:05:55,,213,31,61.5,32.2,57.1,31.8,57.9,31.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:07:55,,214,31,61.4,32.4,56.7,32.2,57.1,32.1,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:09:55,,215,31,61.4,32.3,57.2,32,57.3,31.9,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:11:55,,216,30.9,61.9,32,57.9,31.5,58.9,31.8,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:13:55,,217,31.1,61.5,32.4,56.8,32.5,56.4,32,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:15:55,,218,30.9,61.8,32.1,57.5,31.6,58.4,31.8,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:17:55,,219,31,61.5,33,54.7,32.5,56.2,32.4,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:19:55,,220,31,61.7,32.2,57.1,31.7,58.2,32,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:21:55,,221,31,61.3,32.2,57.2,31.6,58.3,31.9,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:23:55,,222,31,61.7,32.5,56.4,32.4,56.9,32.1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:25:55,,223,31.2,60.9,32.2,57.2,31.8,57.6,32,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:27:55,,224,31.1,61.2,32.6,56.7,32.4,57.1,32.1,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:29:55,,225,31.2,61.1,32.3,56.9,31.9,57.8,32.1,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:31:55,,226,31.1,61.1,32.4,56.7,31.9,57.7,31.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:33:55,,227,31,61.3,33.1,54.7,32.8,55.1,32.2,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:35:55,,228,31.2,61.3,32.8,55.6,33,55,32.2,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:37:55,,229,31.1,61.2,32.4,56.9,32,57.3,32,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:39:55,,230,31.1,61.4,32.6,56.4,32.8,55.6,32.2,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:41:55,,231,31.1,60.7,32.4,56.2,31.8,56.8,32,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:43:55,,232,31,60.6,32,57.4,31.6,57.9,31.6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:45:55,,233,31,59.8,32.1,56,31.6,56.9,31.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:47:55,,234,31,60.2,32.7,54.7,32.3,55.6,32.1,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:49:55,,235,30.9,60.4,31.8,57.6,30.9,58.9,31.7,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:51:55,,236,30.8,60.4,32,56.9,31.6,57.9,31.6,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:53:55,,237,30.8,60.4,32.5,55.8,31.5,57.7,31.8,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:55:55,,238,30.9,60.2,32.3,55.6,32.1,55.6,31.9,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:57:55,,239,30.8,60.1,31.7,56.3,30.7,59.2,31.4,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:59:55,,240,30.8,60.1,32.3,55,31.9,55.7,31.9,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:01:55,,241,30.8,60.2,31.7,57.5,31.1,58.5,31.4,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:03:55,,242,30.8,60,31.9,55.5,30.8,58.2,31.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:05:55,,243,30.7,60.1,32.7,54.2,32.1,56.1,32.1,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:07:55,,244,30.7,60.2,32.1,56.4,30.6,59.4,31.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:09:55,,245,30.7,60,31.9,55.8,32.7,54.1,31.6,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:11:55,,246,30.6,60,31.9,55.5,30.9,58.2,31.6,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:13:55,,247,30.9,60,32.7,54.4,32.2,55.3,31.8,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:15:55,,248,30.8,59.6,32,55.4,31,57.7,31.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:17:55,,249,30.8,60.1,32.2,55.2,31.6,56.1,31.6,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:19:55,,250,30.5,59.8,31.6,57,30.4,59.1,31.5,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:21:55,,251,30.6,59.7,31.8,55.8,31.2,57.4,31.5,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:23:55,,252,30.8,60.1,32.8,53.7,32.3,55,32,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:25:55,,253,30.7,60.1,32.1,56.2,31.5,57.4,31.5,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:27:55,,254,30.7,60,31.7,55.4,30.5,58.3,31.7,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:29:55,,255,30.7,59.8,31.9,55.6,31.5,56.2,31.5,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:31:55,,256,30.5,59.6,31.3,57.1,30.8,58.6,31.4,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:33:55,,257,30.5,59.6,31.7,55.6,32.1,53.8,31.5,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:35:55,,258,30.5,59.6,32.1,56,31.6,57,31.4,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:37:55,,259,30.6,59.7,32.2,55.2,32,54.5,31.6,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:39:55,,260,30.5,59.5,32.1,55,31.9,56,31.7,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:41:55,,261,30.6,59.7,32,55.2,31,56.6,31.8,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:43:55,,262,30.5,59.8,32.3,54.9,32.1,55.3,31.8,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:45:55,,263,30.5,59.6,32.1,55.3,31.6,56.4,31.6,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:47:55,,264,30.5,59.9,32.1,55.8,30.9,57,31.9,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:49:55,,265,30.5,59.8,32.3,55.1,31.9,55.2,31.9,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:51:55,,266,30.5,59.9,32.1,55.9,31.5,57,31.5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:53:55,,267,30.5,60,32.1,54.9,30.9,57,31.5,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:55:55,,268,30.6,59.8,32.4,54.9,31.5,56.2,31.7,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:57:55,,269,30.5,59.8,32,55.8,31.3,57.3,31.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:59:55,,270,30.5,59.7,32.4,54.9,31.8,56.3,31.8,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:01:55,,271,30.5,59.5,32.2,54.2,32.1,53.9,31.7,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:03:55,,272,30.5,59.8,32,56.1,31.2,57.8,31.5,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:05:55,,273,30.5,59.6,32.4,54.9,31.8,56.1,31.7,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:07:55,,274,30.5,59.6,32.8,53.6,31.8,54.7,31.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:09:55,,275,30.4,59.8,31.6,56.3,30.7,58.5,31.3,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:11:55,,276,30.5,59.8,32.3,54.4,31.1,56.3,31.9,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:13:55,,277,30.5,59.9,32.3,54.7,31.7,55.9,31.9,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:15:55,,278,30.4,59.6,32.2,55,31.6,56.3,31.7,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:17:55,,279,30.5,59.6,32.1,55.2,31.1,57.2,31.8,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:19:55,,280,30.5,59.6,32.3,54.5,31.6,55.4,31.7,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:21:55,,281,30.4,59.6,32.1,55.7,31.3,57.1,31.5,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:23:55,,282,30.5,59.6,32.3,55.1,31.5,56.7,31.6,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:25:55,,283,30.5,59.6,32.7,53.9,32.6,53.5,31.9,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:27:55,,284,30.4,59.9,32,56,31.3,57.4,31.5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:29:55,,285,30.5,59.8,32.2,54.4,31.3,55.8,31.7,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:31:55,,286,30.5,59.6,32.5,54.3,31.7,55.1,31.6,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:33:55,,287,30.4,59.6,31.7,55.8,30.8,58,31.3,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:35:55,,288,30.6,59.2,32.3,53.5,31.3,55.6,31.7,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:37:55,,289,30.6,59.4,32.4,54.2,31.3,55.7,32,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:39:55,,290,30.4,59.3,32.1,55.3,31.5,56.4,31.6,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:41:55,,291,30.5,59.4,32.1,54.3,30.8,56.9,31.7,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:43:55,,292,30.5,59.3,32.8,53.4,31.6,55.7,31.9,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:45:55,,293,30.4,59.3,32.1,55.3,31.4,57,31.4,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:47:55,,294,30.5,59.1,32.4,53.8,31.3,56.2,31.8,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:49:55,,295,30.5,59.2,32.6,53.3,32.6,53,31.8,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51:55,,296,30.5,59.2,32.2,54.4,31.6,55.5,31.5,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53:55,,297,30.5,58.9,32,53.7,30.8,55.8,31.5,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:55:55,,298,30.6,58.7,32.4,53.9,32.2,54.4,31.8,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:57:55,,299,30.4,58.9,32.1,54.9,31.5,56.1,31.5,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:59:55,,300,30.5,58.9,31.8,54.1,30.8,55.7,31.4,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:01:55,,301,30.5,58.5,32,55.4,31.6,55.9,31.3,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:03:55,,302,30.4,58.6,32.1,55.1,31.2,56.9,31.5,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:05:55,,303,30.4,58.6,32.2,53.3,31,55.1,31.6,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:07:55,,304,30.5,58.6,32.9,52.6,32.7,52.5,31.8,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:09:55,,305,30.4,58.5,31.5,55.4,30.8,56.7,31.3,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:11:55,,306,30.4,58.4,31.8,53.5,30.8,55.9,31.6,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:13:55,,307,30.6,58.1,32.5,53,31.3,54.5,31.5,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:15:55,,308,30.4,58.2,32.1,54.7,31,57,31.4,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:17:55,,309,30.5,58.4,32.7,52.9,32.2,53.9,31.8,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:19:55,,310,30.4,58.3,32.3,53.2,31.1,55.4,31.7,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:21:55,,311,30.4,58.1,32,54.5,31.2,55.9,31.8,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:23:55,,312,30.3,58.1,31.8,53.3,31,55.6,31.4,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:25:55,,313,30.5,58.2,32.6,52.8,32.2,53,31.7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:27:55,,314,30.4,58.1,32.3,54,31.3,55.9,31.4,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:29:55,,315,30.5,58.1,32.6,53.1,31.9,54.2,31.7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:31:55,,316,30.4,57.9,32.3,53.5,31.1,55.1,31.9,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:33:55,,317,30.3,57.6,32.3,54.4,31.5,55.2,31.4,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:35:55,,318,30.3,57.8,32.3,52.4,31.1,54.6,31.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:37:55,,319,30.4,58.1,32.5,52.7,31.7,53.3,31.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:39:55,,320,30.4,57.8,31.7,54.6,30.9,56.3,31.4,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:41:55,,321,30.4,58,32.3,52.3,31.1,54.2,31.8,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:43:55,,322,30.4,57.4,32.4,52.6,31.4,54.2,31.6,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:45:55,,323,30.3,57.5,32.2,53.4,31.4,55.2,31.5,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:47:55,,324,30.3,57.7,32.5,53.3,31.4,55.4,31.7,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:49:55,,325,30.3,57.3,32.4,52.5,31.6,53.5,31.7,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:51:55,,326,30.3,56.4,32.3,52.8,31.4,54.7,31.8,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:53:55,,327,30.4,57.3,32.3,52.2,30.7,55.1,31.7,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:55:55,,328,30.4,57.6,32.3,53,31.4,54.8,31.7,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:57:55,,329,30.3,57.3,31.7,53.9,30.7,55.8,31.3,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:59:55,,330,30.4,56.8,32,51.7,31,53.9,31.8,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:01:55,,331,30.4,56.9,32.6,51.6,32.3,52.3,31.8,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:03:55,,332,30.3,56.8,32.2,53.2,31.2,55.1,31.4,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:05:55,,333,30.4,56.9,32.5,52.7,31.4,54.4,31.8,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:07:55,,334,30.3,56.8,32.8,51,32.1,52,31.7,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:09:55,,335,30.2,56.8,32.4,51.6,31.6,53.4,31.7,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:11:55,,336,30.3,56.8,32.2,51.9,30.8,54.2,31.6,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:13:55,,337,30.3,56.2,31.7,53.9,31.2,55,31.3,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:15:55,,338,30.3,56.3,32.3,52,31.5,54.2,31.8,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:17:55,,339,30.2,56.3,31.9,50.3,30.9,52.6,31.4,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:19:55,,340,30.3,55.7,32.3,52.1,31.5,53.3,31.6,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:21:55,,341,30.3,55.8,32.4,51.4,31.4,53.1,31.8,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:23:55,,342,30.3,55.9,32,51.1,30.6,53.6,31.6,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:25:55,,343,30.3,55.3,31.9,52.7,31.2,54.1,31.3,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:27:55,,344,30.2,55.1,32.2,51.8,31.5,53.5,31.5,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:29:55,,345,30.3,55.1,32,49.7,30.9,52.3,31.7,51.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:31:55,,346,30.3,54.8,32.6,50.4,32.3,50.7,31.6,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:33:55,,347,30.3,54.5,32.1,51.4,31.2,52.8,31.5,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:35:55,,348,30.2,54.5,31.7,49,30.6,50.6,31.3,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:37:55,,349,30.3,53.7,32,50.7,31.2,52,31.4,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:39:55,,350,30.3,54.3,32.2,49.6,31.3,51.7,31.7,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:41:55,,351,30.2,54,32.6,49.4,31.4,51.9,31.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:43:55,,352,30.3,52.9,32.5,48.6,31.5,50.1,31.8,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:45:55,,353,30.2,52.1,32.6,49.1,31.8,50.2,31.7,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:47:55,,354,30.2,53.1,32.1,47.7,30.4,50.3,31.5,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:49:55,,355,30.2,52.9,32.6,48.5,31.5,50.8,31.5,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:51:55,,356,30.3,53.5,32.7,48.6,31.9,49.5,31.6,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:53:55,,357,30.3,53.4,31.7,48.7,30.4,51.3,31.4,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:55:55,,358,30.3,52.4,31.9,49.5,31.3,51.1,31.5,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:57:55,,359,30.2,52.4,32.2,49.1,31.4,50.5,31.5,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:59:55,,360,30.2,52.6,32.2,47.9,30.9,50.4,31.6,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:01:55,,361,30.3,52.8,32.6,47.8,31.4,49.6,31.5,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:03:55,,362,30.2,52.5,31.7,47.6,30,51.6,31.2,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:05:55,,363,30.3,52.5,32.7,46.6,31.7,48.7,32,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:07:55,,364,30.2,52.5,32.6,47.2,32.3,47,31.8,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:09:55,,365,30.1,51.9,31.9,48.8,31.2,50.2,31.4,49.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:11:55,,366,30.2,51.8,32.1,47,30.5,50.4,31.6,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:13:55,,367,30.2,51.4,32.7,47,31.9,48.2,31.8,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:15:55,,368,30.2,51.9,32.2,48.1,31.4,50,31.4,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:17:55,,369,30.2,51.9,31.9,47.2,30.7,48.8,31.5,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:19:55,,370,30.3,52.2,32.3,47.5,31.6,48.5,31.7,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:21:55,,371,30.2,51.2,32,48.1,31,50.2,31.7,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:23:55,,372,30.2,51.6,32.3,46.6,30.8,49.3,31.7,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:25:55,,373,30.2,51.8,32.6,46.9,31.7,48.3,31.7,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:27:55,,374,30.1,51.4,32.4,46.9,31.6,48.4,31.7,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:29:55,,375,30.2,51.2,31.9,47.9,30.3,50.4,31.6,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:31:55,,376,30.1,51.9,32.1,48,30.9,50,31.6,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:33:55,,377,30.1,52.2,32.4,47.4,31.2,49.8,31.8,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:35:55,,378,30.1,52,32,46.7,30.5,49.5,31.5,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
